City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
1214,Botwood,CA,2020-03-02 20:16:36,49.15,-55.35,21.2,62,40,14.99
1215,Mar Del Plata,AR,2020-03-02 20:08:55,-38.0,-57.56,84.2,66,20,10.29
1216,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1217,Barrow,US,2020-03-02 20:13:32,71.29,-156.79,-36.4,95,40,6.93
1218,Airai,TL,2020-03-02 20:13:17,-8.93,125.41,68.07,88,100,4.18
1219,High Level,CA,2020-03-02 20:16:37,58.52,-117.14,26.6,73,75,2.24
1220,Kahului,US,2020-03-02 20:11:27,20.89,-156.47,73.4,78,20,14.99
1221,Esil,KZ,2020-03-02 20:16:38,51.96,66.4,8.13,89,0,3.94
1222,Saskylakh,RU,2020-03-02 20:12:28,71.92,114.08,13.35,84,100,13.33
1223,Kapaa,US,2020-03-02 20:11:54,22.08,-159.32,77.0,61,40,3.36
1224,Yellowknife,CA,2020-03-02 20:12:57,62.46,-114.35,0.0,70,75,13.87
1225,Lata,PT,2020-03-02 20:13:20,40.16,-8.33,55.4,66,20,5.82
1226,Port Alfred,ZA,2020-03-02 20:12:36,-33.59,26.89,69.01,94,7,6.46
1227,Narsaq,GL,2020-03-02 20:13:13,60.92,-46.05,5.0,42,20,4.7
1228,Katsuura,JP,2020-03-02 20:13:01,35.13,140.3,44.6,93,20,4.7
1229,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1230,Guerrero Negro,MX,2020-03-02 20:14:52,27.98,-114.06,62.02,47,86,20.54
1231,Kavieng,PG,2020-03-02 20:13:51,-2.57,150.8,85.21,73,100,7.36
1232,Ixtapa,MX,2020-03-02 20:16:40,20.7,-105.2,78.8,65,5,9.17
1233,Tuktoyaktuk,CA,2020-03-02 20:12:51,69.45,-133.04,-40.0,65,5,4.7
1234,Apaseo El Alto,MX,2020-03-02 20:16:40,20.45,-100.62,82.0,36,75,12.75
1235,Ransang,PH,2020-03-02 20:16:40,8.96,117.58,78.19,73,71,4.59
1236,Constitucion,CL,2020-03-02 20:12:23,-35.33,-72.42,62.29,75,67,6.55
1237,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1238,Omsukchan,RU,2020-03-02 20:16:41,62.53,155.8,-13.23,100,43,2.51
1239,Oranjestad,AW,2020-03-02 20:12:18,12.52,-70.03,86.0,58,20,25.28
1240,Kapaa,US,2020-03-02 20:11:54,22.08,-159.32,77.0,61,40,3.36
1241,Port Pirie,AU,2020-03-02 20:16:41,-33.18,138.02,64.4,63,90,12.75
1242,Finschhafen,PG,2020-03-02 20:16:42,-6.6,147.87,83.57,69,69,3.51
1243,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
1244,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1245,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1246,Chokurdakh,RU,2020-03-02 20:13:42,70.63,147.92,-2.56,81,58,15.9
1247,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
1248,Songea,TZ,2020-03-02 20:16:43,-10.68,35.65,73.4,83,40,5.82
1249,Bredasdorp,ZA,2020-03-02 20:13:34,-34.53,20.04,70.0,82,40,3.36
1250,Bredasdorp,ZA,2020-03-02 20:13:34,-34.53,20.04,70.0,82,40,3.36
1251,Havre,FR,2020-03-02 20:15:23,49.58,0.33,41.0,80,0,11.41
1252,Khatanga,RU,2020-03-02 20:13:07,71.97,102.5,12.69,84,100,8.63
1253,Saskylakh,RU,2020-03-02 20:12:28,71.92,114.08,13.35,84,100,13.33
1254,Chokurdakh,RU,2020-03-02 20:13:42,70.63,147.92,-2.56,81,58,15.9
1255,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1256,Nouadhibou,MR,2020-03-02 20:16:44,20.93,-17.03,68.0,77,0,18.34
1257,Upernavik,GL,2020-03-02 20:12:30,72.79,-56.15,-25.78,84,0,7.52
1258,Husavik,IS,2020-03-02 20:16:45,66.04,-17.34,28.4,68,20,35.57
1259,Arraial Do Cabo,BR,2020-03-02 20:12:25,-22.97,-42.03,71.6,94,90,9.17
1260,Saskylakh,RU,2020-03-02 20:12:28,71.92,114.08,13.35,84,100,13.33
1261,Mahebourg,MU,2020-03-02 20:13:34,-20.41,57.7,80.6,94,75,10.29
1262,Nanortalik,GL,2020-03-02 20:13:05,60.14,-45.24,15.48,61,0,32.01
1263,Aksu,CN,2020-03-02 20:16:46,41.12,80.26,41.34,43,58,3.56
1264,Thompson,CA,2020-03-02 20:07:32,55.74,-97.86,15.8,66,75,4.7
1265,Vaini,TO,2020-03-02 20:12:37,-21.2,-175.2,78.8,88,20,6.93
1266,Lebu,CL,2020-03-02 20:12:39,-37.62,-73.65,73.4,40,0,6.73
1267,Bredasdorp,ZA,2020-03-02 20:13:34,-34.53,20.04,70.0,82,40,3.36
1268,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1269,Lebu,CL,2020-03-02 20:12:39,-37.62,-73.65,73.4,40,0,6.73
1270,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1271,Little Current,CA,2020-03-02 20:16:47,45.98,-81.92,37.0,59,1,23.04
1272,Esperance,AU,2020-03-02 20:13:08,-33.87,121.9,59.0,77,75,6.93
1273,Nanortalik,GL,2020-03-02 20:13:05,60.14,-45.24,15.48,61,0,32.01
1274,Quimperle,FR,2020-03-02 20:16:48,47.87,-3.55,46.99,81,20,12.75
1275,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1276,Airai,TL,2020-03-02 20:13:17,-8.93,125.41,68.07,88,100,4.18
1277,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1278,Gebre Guracha,ET,2020-03-02 20:16:49,9.8,38.4,73.72,37,88,2.04
1279,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1280,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1281,Cabo San Lucas,MX,2020-03-02 20:13:16,22.89,-109.91,82.0,34,40,14.99
1282,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1283,Vilcun,CL,2020-03-02 20:16:50,-38.65,-72.23,88.0,39,7,9.17
1284,Thompson,CA,2020-03-02 20:07:32,55.74,-97.86,15.8,66,75,4.7
1285,Margate,GB,2020-03-02 20:14:06,51.38,1.39,42.01,65,0,5.82
1286,Iqaluit,CA,2020-03-02 20:13:49,63.75,-68.51,-9.0,69,75,12.19
1287,Yellowknife,CA,2020-03-02 20:12:57,62.46,-114.35,0.0,70,75,13.87
1288,Barra Dos Coqueiros,BR,2020-03-02 20:16:51,-10.91,-37.04,86.0,62,20,16.11
1289,Privas,FR,2020-03-02 20:16:51,44.58,4.5,48.99,66,90,4.7
1290,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
1291,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
1292,Sao Filipe,CV,2020-03-02 20:13:03,14.9,-24.5,76.93,47,0,17.58
1293,Clyde River,CA,2020-03-02 20:16:52,70.47,-68.59,-18.4,75,75,16.11
1294,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1295,Nhulunbuy,AU,2020-03-02 20:13:24,-12.23,136.77,80.6,88,100,4.7
1296,Saint George,US,2020-03-02 20:10:32,37.1,-113.58,55.0,34,1,6.93
1297,Cabo San Lucas,MX,2020-03-02 20:13:16,22.89,-109.91,82.0,34,40,14.99
1298,Uruzgan,AF,2020-03-02 20:16:53,32.83,66.0,42.94,42,0,4.7
1299,Formosa,AR,2020-03-02 20:16:53,-26.18,-58.18,95.0,24,20,6.93
1300,Port Alfred,ZA,2020-03-02 20:12:36,-33.59,26.89,69.01,94,7,6.46
1301,Bubaque,GW,2020-03-02 20:13:59,11.28,-15.83,81.1,75,0,11.48
1302,Gat,IL,2020-03-02 20:14:00,31.61,34.76,57.2,71,20,2.24
1303,Kirakira,SB,2020-03-02 20:16:54,-10.45,161.92,81.68,77,54,2.48
1304,Barrow,US,2020-03-02 20:13:32,71.29,-156.79,-36.4,95,40,6.93
1305,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
1306,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
1307,Mabaruma,GY,2020-03-02 20:13:26,8.2,-59.78,78.64,73,76,6.13
1308,Chuy,UY,2020-03-02 20:12:24,-33.7,-53.46,75.13,63,13,14.16
1309,Tiksi,RU,2020-03-02 20:14:24,71.69,128.87,7.95,70,100,44.45
1310,Yellowknife,CA,2020-03-02 20:12:57,62.46,-114.35,0.0,70,75,13.87
1311,Mar Del Plata,AR,2020-03-02 20:08:55,-38.0,-57.56,84.2,66,20,10.29
1312,Dicabisagan,PH,2020-03-02 20:16:55,17.08,122.42,73.99,74,100,6.58
1313,Mar Del Plata,AR,2020-03-02 20:08:55,-38.0,-57.56,84.2,66,20,10.29
1314,San Cristobal,VE,2020-03-02 20:12:29,7.77,-72.22,91.4,46,40,11.41
1315,San Cristobal,VE,2020-03-02 20:12:29,7.77,-72.22,91.4,46,40,11.41
1316,Kodiak,US,2020-03-02 20:12:48,57.79,-152.41,28.4,42,1,14.99
1317,Georgetown,MY,2020-03-02 20:12:36,5.41,100.34,82.4,83,20,3.8
1318,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1319,Namatanai,PG,2020-03-02 20:12:44,-3.67,152.43,84.94,69,8,3.13
1320,Henties Bay,NA,2020-03-02 20:16:57,-22.12,14.28,71.01,73,0,9.17
1321,Vila Velha,BR,2020-03-02 20:13:29,-20.33,-40.29,78.8,78,75,11.41
1322,Cabo San Lucas,MX,2020-03-02 20:13:16,22.89,-109.91,82.0,34,40,14.99
1323,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1324,Cape Town,ZA,2020-03-02 20:13:21,-33.93,18.42,68.0,82,0,14.99
1325,Arraial Do Cabo,BR,2020-03-02 20:12:25,-22.97,-42.03,71.6,94,90,9.17
1326,Luderitz,NA,2020-03-02 20:14:55,-26.65,15.16,69.8,77,15,9.17
1327,Guerrero Negro,MX,2020-03-02 20:14:52,27.98,-114.06,62.02,47,86,20.54
1328,Port Hedland,AU,2020-03-02 20:13:58,-20.32,118.57,78.8,88,1,5.82
1329,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1330,Cayenne,GF,2020-03-02 20:09:33,4.93,-52.33,82.4,74,75,11.41
1331,Arlit,NE,2020-03-02 20:13:48,18.74,7.39,79.48,8,0,9.48
1332,Luderitz,NA,2020-03-02 20:14:55,-26.65,15.16,69.8,77,15,9.17
1333,Hasaki,JP,2020-03-02 20:12:52,35.73,140.83,39.2,100,75,1.12
1334,Bonthe,SL,2020-03-02 20:17:00,7.53,-12.51,79.5,87,14,7.81
1335,Qaanaaq,GL,2020-03-02 20:12:33,77.48,-69.36,-20.43,55,28,5.41
1336,Dikson,RU,2020-03-02 20:12:27,73.51,80.55,1.89,99,98,9.78
1337,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1338,Saint George,US,2020-03-02 20:10:32,37.1,-113.58,55.0,34,1,6.93
1339,Tiksi,RU,2020-03-02 20:14:24,71.69,128.87,7.95,70,100,44.45
1340,Ginir,ET,2020-03-02 20:17:01,7.13,40.7,63.75,42,100,6.04
1341,Killybegs,IE,2020-03-02 20:17:01,54.63,-8.45,42.8,75,40,25.28
1342,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
1343,Charleston,US,2020-03-02 20:15:01,32.78,-79.93,73.99,49,1,13.87
1344,Ribeira Grande,PT,2020-03-02 20:14:38,38.52,-28.7,62.6,93,20,18.34
1345,Sioux Lookout,CA,2020-03-02 20:14:23,50.1,-91.92,28.4,53,75,12.75
1346,Jamestown,US,2020-03-02 20:12:51,42.1,-79.24,48.2,93,90,13.87
1347,Hilo,US,2020-03-02 20:12:47,19.73,-155.09,77.0,65,1,3.36
1348,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1349,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
1350,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1351,Jamestown,US,2020-03-02 20:12:51,42.1,-79.24,48.2,93,90,13.87
1352,Kodiak,US,2020-03-02 20:12:48,57.79,-152.41,28.4,42,1,14.99
1353,Zarate,AR,2020-03-02 20:17:04,-34.1,-59.03,96.01,43,20,8.05
1354,Doume,CM,2020-03-02 20:17:04,4.23,13.45,69.84,94,100,6.02
1355,Samana,DO,2020-03-02 20:17:04,19.21,-69.34,80.6,94,75,6.93
1356,Belyy Yar,RU,2020-03-02 20:17:04,53.6,91.39,15.8,85,100,2.24
1357,Tasiilaq,GL,2020-03-02 20:13:12,65.61,-37.64,30.2,74,97,20.8
1358,Nchelenge,ZM,2020-03-02 20:17:05,-9.35,28.73,73.22,81,100,5.37
1359,Isla Mujeres,MX,2020-03-02 20:17:05,21.23,-86.73,82.4,58,75,14.99
1360,Thunder Bay,CA,2020-03-02 20:10:14,48.4,-89.32,35.01,54,75,11.41
1361,Dikson,RU,2020-03-02 20:12:27,73.51,80.55,1.89,99,98,9.78
1362,Nikolskoye,RU,2020-03-02 20:12:26,59.7,30.79,34.0,86,20,4.47
1363,Lebu,CL,2020-03-02 20:12:39,-37.62,-73.65,73.4,40,0,6.73
1364,Coquimbo,CL,2020-03-02 20:16:37,-29.95,-71.34,66.2,72,75,11.41
1365,Frutal,BR,2020-03-02 20:17:06,-20.02,-48.94,74.86,85,19,7.4
1366,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1367,Bambous Virieux,MU,2020-03-02 20:13:27,-20.34,57.76,80.6,94,75,10.29
1368,Port Blair,IN,2020-03-02 20:09:53,11.67,92.75,80.04,70,53,6.96
1369,Bambous Virieux,MU,2020-03-02 20:13:27,-20.34,57.76,80.6,94,75,10.29
1370,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1371,Mattru,SL,2020-03-02 20:17:07,7.62,-11.83,79.39,83,10,4.03
1372,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1373,Luderitz,NA,2020-03-02 20:14:55,-26.65,15.16,69.8,77,15,9.17
1374,Bengkulu,ID,2020-03-02 20:13:48,-3.8,102.27,74.75,90,100,3.76
1375,Avarua,CK,2020-03-02 20:12:32,-21.21,-159.78,82.4,88,0,4.7
1376,Iglas,IN,2020-03-02 20:17:08,27.72,77.93,65.8,52,7,7.34
1377,Pisco,PE,2020-03-02 20:10:57,-13.7,-76.22,77.0,30,58,13.87
1378,Lavrentiya,RU,2020-03-02 20:17:09,65.58,-171.0,-0.74,74,100,2.55
1379,Chifeng,CN,2020-03-02 20:17:09,42.27,118.96,20.82,89,100,4.41
1380,Chapada Dos Guimaraes,BR,2020-03-02 20:17:09,-15.46,-55.75,91.4,38,20,9.17
1381,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
1382,Saint-Philippe,RE,2020-03-02 20:12:33,-21.36,55.77,80.6,94,96,13.87
1383,Sisak,HR,2020-03-02 20:17:10,45.47,16.38,55.99,62,100,4.7
1384,Baft,IR,2020-03-02 20:17:10,29.23,56.61,44.24,39,0,4.29
1385,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1386,Sohagpur,IN,2020-03-02 20:17:10,22.7,78.2,67.44,37,0,2.73
1387,Provideniya,RU,2020-03-02 20:15:32,64.38,-173.3,-0.4,70,100,3.69
1388,Tasiilaq,GL,2020-03-02 20:13:12,65.61,-37.64,30.2,74,97,20.8
1389,Minsk,BY,2020-03-02 20:15:22,53.9,27.57,37.4,100,90,11.18
1390,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
1391,Airai,TL,2020-03-02 20:13:17,-8.93,125.41,68.07,88,100,4.18
1392,Bluff,NZ,2020-03-02 20:12:27,-46.6,168.33,55.99,90,100,11.99
1393,East London,ZA,2020-03-02 20:13:27,-33.02,27.91,72.52,82,18,2.62
1394,Along,IN,2020-03-02 20:17:12,28.17,94.77,53.17,94,93,3.8
1395,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1396,Castro,BR,2020-03-02 20:11:26,-24.79,-50.01,63.09,94,89,6.62
1397,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
1398,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
1399,Port Alfred,ZA,2020-03-02 20:12:36,-33.59,26.89,69.01,94,7,6.46
